"gene_name","Human Gene ID","HGNCID","Human Symbol"," Species","Mouse GeneID","MGIID","Mouse_Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From"
"SERPINB1","1992","3311","SERPINB1","Mouse","20723","106603","Serpinb9","2","2.01","low","No","No","OrthoDB, OrthoFinder"
"SERPINB1","1992","3311","SERPINB1","Mouse","20713","1194506","Serpini1","2","1.91","low","No","No","OrthoDB, orthoMCL"
"SERPINE2","5270","8951","SERPINE2","Mouse","20720","101780","Serpine2","15","15.35","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SERPINH1","871","1546","SERPINH1","Mouse","12406","88283","Serpinh1","13","13.39","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SERTAD2","9792","30784","SERTAD2","Mouse","58172","1931026","Sertad2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SF3B3","23450","10770","SF3B3","Mouse","101943","1289341","Sf3b3","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SGCB","6443","10806","SGCB","Mouse","24051","1346523","Sgcb","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SGCE","8910","10808","SGCE","Mouse","20392","1329042","Sgce","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SGCE","8910","10808","SGCE","Mouse","20391","894698","Sgca","2","1.9","low","No","No","eggNOG, OrthoFinder"
"SH2D2A","9047","10821","SH2D2A","Mouse","27371","1351596","Sh2d2a","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SH3BGRL3","83442","15568","SH3BGRL3","Mouse","73723","1920973","Sh3bgrl3","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SH3BGRL3","83442","15568","SH3BGRL3","Mouse","50795","1354740","Sh3bgr","2","1.93","low","No","No","eggNOG, RoundUp"
"SH3BGRL3","83442","15568","SH3BGRL3","Mouse","56726","1930849","Sh3bgrl","2","1.93","low","No","No","eggNOG, RoundUp"
"SH3BGRL3","83442","15568","SH3BGRL3","Mouse","212531","1915350","Sh3bgrl2","2","1.93","low","No","No","eggNOG, RoundUp"
"SH3BP5","9467","10827","SH3BP5","Mouse","24056","1344391","Sh3bp5","14","14.21","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SH3BP5","9467","10827","SH3BP5","Mouse","79566","1933124","Sh3bp5l","2","1.9","low","No","No","eggNOG, OrthoFinder"
"SH3BP5-AS1","100505696","44501","SH3BP5-AS1","","","","","0","0","None","","",""
"SH3D21","79729","26236","SH3D21","Mouse","66938","1914188","Sh3d21","12","12.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome"
"SH3YL1","26751","29546","SH3YL1","Mouse","24057","1346118","Sh3yl1","14","14.34","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam"
"SIRPB1","10326","15928","SIRPB1","Mouse","320832","2444824","Sirpb1a","12","12.18","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam"
"SIRPB1","10326","15928","SIRPB1","Mouse","19261","108563","Sirpa","8","7.7","moderate","No","No","Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SIRPB1","10326","15928","SIRPB1","Mouse","668101","3779828","Sirpb1b","7","7.19","moderate","No","Yes","Compara, eggNOG, HGNC, Homologene, OrthoFinder, orthoMCL, TreeFam"
"SIRPB1","10326","15928","SIRPB1","Mouse","100038947","-","LOC100038947","6","5.69","moderate","No","Yes","Compara, eggNOG, Homologene, OrthoFinder, orthoMCL, TreeFam"
"SIRPB1","10326","15928","SIRPB1","Mouse","381484","3779469","Gm5150","4","3.97","moderate","No","Yes","Compara, OrthoDB, OrthoFinder, RoundUp"
"SIRPB1","10326","15928","SIRPB1","Mouse","751864","3780136","Gm9733","3","2.94","moderate","No","Yes","Compara, OrthoDB, OrthoFinder"
"SIVA1","10572","17712","SIVA1","Mouse","30954","1353606","Siva1","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SKA3","221150","20262","SKA3","Mouse","219114","3041235","Ska3","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC12A4","6560","10913","SLC12A4","Mouse","20498","1309465","Slc12a4","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC12A4","6560","10913","SLC12A4","Mouse","107723","2135960","Slc12a6","4","3.84","moderate","No","No","eggNOG, OrthoDB, orthoMCL, RoundUp"
"SLC12A4","6560","10913","SLC12A4","Mouse","20499","1342283","Slc12a7","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"SLC12A4","6560","10913","SLC12A4","Mouse","57138","1862037","Slc12a5","3","2.8","low","No","No","eggNOG, OrthoFinder, orthoMCL"
"SLC19A2","10560","10938","SLC19A2","Mouse","116914","1928761","Slc19a2","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC19A2","10560","10938","SLC19A2","Mouse","80721","1931307","Slc19a3","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"SLC19A2","10560","10938","SLC19A2","Mouse","20509","103182","Slc19a1","2","1.93","low","No","No","eggNOG, RoundUp"
"SLC1A4","6509","10942","SLC1A4","Mouse","55963","2135601","Slc1a4","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC1A4","6509","10942","SLC1A4","Mouse","20513","1096331","Slc1a6","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A4","6509","10942","SLC1A4","Mouse","20512","99917","Slc1a3","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A4","6509","10942","SLC1A4","Mouse","20511","101931","Slc1a2","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A4","6509","10942","SLC1A4","Mouse","20510","105083","Slc1a1","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A4","6509","10942","SLC1A4","Mouse","20514","105305","Slc1a5","3","2.8","low","No","No","eggNOG, OrthoFinder, orthoMCL"
"SLC1A4","6509","10942","SLC1A4","Mouse","242607","2444087","Slc1a7","2","1.91","low","No","No","eggNOG, OrthoDB"
"SLC1A5","6510","10943","SLC1A5","Mouse","20514","105305","Slc1a5","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC1A5","6510","10943","SLC1A5","Mouse","55963","2135601","Slc1a4","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"SLC1A5","6510","10943","SLC1A5","Mouse","20513","1096331","Slc1a6","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A5","6510","10943","SLC1A5","Mouse","20512","99917","Slc1a3","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A5","6510","10943","SLC1A5","Mouse","20511","101931","Slc1a2","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A5","6510","10943","SLC1A5","Mouse","20510","105083","Slc1a1","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"SLC1A5","6510","10943","SLC1A5","Mouse","242607","2444087","Slc1a7","2","1.91","low","No","No","eggNOG, OrthoDB"
"SLC20A1","6574","10946","SLC20A1","Mouse","20515","108392","Slc20a1","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC20A1","6574","10946","SLC20A1","Mouse","20516","97851","Slc20a2","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLC22A17","51310","23095","SLC22A17","Mouse","59049","1926225","Slc22a17","14","14.21","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SLC25A10","1468","10980","SLC25A10","Mouse","27376","1353497","Slc25a10","15","15.32","high","Yes","Yes","eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC25A10","1468","10980","SLC25A10","Mouse","20523","1330823","Slc25a14","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC25A10","1468","10980","SLC25A10","Mouse","384071","2686215","Slc25a34","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC25A10","1468","10980","SLC25A10","Mouse","71998","1919248","Slc25a35","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC25A10","1468","10980","SLC25A10","Mouse","56282","1926273","Mrpl12","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC25A10","1468","10980","SLC25A10","Mouse","67554","1914804","Slc25a30","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC25A10","1468","10980","SLC25A10","Mouse","67863","1915113","Slc25a11","2","1.93","low","No","No","eggNOG, RoundUp"
"SLC25A25-AS1","100289019","27844","SLC25A25-AS1","","","","","0","0","None","","",""
"SLC25A36","55186","25554","SLC25A36","Mouse","192287","1924909","Slc25a36","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC25A36","55186","25554","SLC25A36","Mouse","70556","1917806","Slc25a33","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"SLC25A37","51312","29786","SLC25A37","Mouse","67712","1914962","Slc25a37","10","10.25","high","Yes","Yes","Compara, eggNOG, HGNC, Homologene, Isobase, OMA, OrthoFinder, orthoMCL, Panther, TreeFam"
"SLC25A37","51312","29786","SLC25A37","Mouse","100862085","4439791","Gm16867","7","7.01","moderate","No","Yes","Hieranoid, Inparanoid, OMA, OrthoDB, OrthoInspector, Phylome, RoundUp"
"SLC25A37","51312","29786","SLC25A37","Mouse","246696","2180509","Slc25a28","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLC29A1","2030","11003","SLC29A1","Mouse","63959","1927073","Slc29a1","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC29A1","2030","11003","SLC29A1","Mouse","13340","1345278","Slc29a2","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLC29A1","2030","11003","SLC29A1","Mouse","71279","1918529","Slc29a3","3","2.93","low","No","No","eggNOG, OrthoFinder, RoundUp"
"SLC2A3","6515","11007","SLC2A3","Mouse","20527","95757","Slc2a3","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC2A3","6515","11007","SLC2A3","Mouse","20525","95755","Slc2a1","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLC2A3","6515","11007","SLC2A3","Mouse","20528","95758","Slc2a4","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLC2A3","6515","11007","SLC2A3","Mouse","20526","1095438","Slc2a2","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"SLC2A3","6515","11007","SLC2A3","Mouse","117591","2152844","Slc2a9","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"SLC2A3","6515","11007","SLC2A3","Mouse","435818","3650865","Slc2a7","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"SLC2A3","6515","11007","SLC2A3","Mouse","56485","1928369","Slc2a5","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"SLC2A3","6515","11007","SLC2A3","Mouse","239606","2146030","Slc2a13","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLC35F2","54733","23615","SLC35F2","Mouse","72022","1919272","Slc35f2","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC35F2","54733","23615","SLC35F2","Mouse","215085","2139810","Slc35f1","4","3.83","moderate","No","No","eggNOG, OrthoFinder, orthoMCL, RoundUp"
"SLC46A1","113235","30521","SLC46A1","Mouse","52466","1098733","Slc46a1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLC46A1","113235","30521","SLC46A1","Mouse","71706","1918956","Slc46a3","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"SLC46A1","113235","30521","SLC46A1","Mouse","30936","1353616","Slc46a2","2","2.04","low","No","No","OrthoDB, RoundUp"
"SLIT3","6586","11087","SLIT3","Mouse","20564","1315202","Slit3","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLIT3","6586","11087","SLIT3","Mouse","20563","1315205","Slit2","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLIT3","6586","11087","SLIT3","Mouse","20562","1315203","Slit1","4","3.83","moderate","No","No","eggNOG, OrthoFinder, orthoMCL, RoundUp"
"SLMO2","51012","15892","PRELID3B","Mouse","66390","1913640","Prelid3b","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SLMO2","51012","15892","PRELID3B","Mouse","225655","2442865","Prelid3a","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SLMO2-ATP5E","100533975","-","SLMO2-ATP5E","Mouse","66390","1913640","Prelid3b","1","1.01","low","Yes","No","OMA"
"SLMO2-ATP5E","100533975","-","SLMO2-ATP5E","Mouse","67126","1855697","Atp5e","1","1.01","low","Yes","No","OMA"
"SMIM19","114926","25166","SMIM19","Mouse","102032","2142501","Smim19","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SMPDL3A","10924","17389","SMPDL3A","Mouse","57319","1931437","Smpdl3a","13","13.39","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SMPDL3A","10924","17389","SMPDL3A","Mouse","100340","1916022","Smpdl3b","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"SMTN","6525","11126","SMTN","Mouse","29856","1354727","Smtn","11","11.37","high","Yes","Yes","Compara, eggNOG, HGNC, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam"
"SMTN","6525","11126","SMTN","Mouse","68678","1915928","Smtnl1","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp"
"SMTN","6525","11126","SMTN","Mouse","276829","2442764","Smtnl2","2","1.91","low","No","No","eggNOG, OrthoDB"
"SNAI1","6615","11128","SNAI1","Mouse","20613","98330","Snai1","14","14.2","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam"
"SNAI1","6615","11128","SNAI1","Mouse","20583","1096393","Snai2","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"SNAI1","6615","11128","SNAI1","Mouse","170729","2176606","Scrt1","2","1.91","low","No","No","eggNOG, OrthoDB"
"SNAI1","6615","11128","SNAI1","Mouse","545474","2139287","Scrt2","2","1.91","low","No","No","eggNOG, OrthoDB"
"SNRPA","6626","11151","SNRPA","Mouse","53607","1855690","Snrpa","15","15.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SNRPA","6626","11151","SNRPA","Mouse","20639","104805","Snrpb2","5","4.88","moderate","No","No","eggNOG, Inparanoid, OrthoFinder, orthoMCL, RoundUp"
"SNRPA","6626","11151","SNRPA","Mouse","381065","3645482","Gm5145","2","2.03","moderate","No","Yes","Compara, Panther"
"SNX19","399979","21532","SNX19","Mouse","102607","1921581","Snx19","13","13.26","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SNX5","27131","14969","SNX5","Mouse","69178","1916428","Snx5","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SNX5","27131","14969","SNX5","Mouse","225861","2444704","Snx32","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"SNX5","27131","14969","SNX5","Mouse","72183","1919433","Snx6","2","1.9","low","No","No","eggNOG, OrthoFinder"
"SOD1","6647","11179","SOD1","Mouse","20655","98351","Sod1","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SOD1","6647","11179","SOD1","Mouse","20657","103181","Sod3","2","1.91","low","No","No","eggNOG, OrthoDB"
"SOD2","6648","11180","SOD2","Mouse","20656","98352","Sod2","12","12.33","high","Yes","Yes","eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SORBS1","10580","14565","SORBS1","Mouse","20411","700014","Sorbs1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPARC","6678","11219","SPARC","Mouse","20692","98373","Sparc","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPARC","6678","11219","SPARC","Mouse","13602","108110","Sparcl1","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp"
"SPC25","57405","24031","SPC25","Mouse","66442","1913692","Spc25","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPESP1","246777","15570","SPESP1","Mouse","66712","1913962","Spesp1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPOCK1","6695","11251","SPOCK1","Mouse","20745","105371","Spock1","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPOCK1","6695","11251","SPOCK1","Mouse","72902","1920152","Spock3","2","1.9","low","No","No","eggNOG, OrthoFinder"
"SPOCK1","6695","11251","SPOCK1","Mouse","94214","1891351","Spock2","2","1.9","low","No","No","eggNOG, OrthoFinder"
"SPON2","10417","11253","SPON2","Mouse","100689","1923724","Spon2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"SPP1","6696","11255","SPP1","Mouse","20750","98389","Spp1","13","13.26","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"SPRED3","399473","31041","SPRED3","Mouse","101809","2142186","Spred3","12","12.32","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp"
"SPRY2","10253","11270","SPRY2","Mouse","24064","1345138","Spry2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
